protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT870_2_Q9BZE4	Q9BZE4	NOG1_HUMAN	Nucleolar GTP-binding protein 1	leading protein	1	7	1
PRT870_2_Q96EV8	Q96EV8	DTBP1_HUMAN	Dysbindin	leading protein	1	4	1
PRT870_2_O95251	O95251	KAT7_HUMAN	Histone acetyltransferase KAT7	leading protein	1	3	1
PRT870_2_Q5JTH9	Q5JTH9	RRP12_HUMAN	RRP12-like protein	leading protein	1	6	1
PRT870_2_Q13309	Q13309	SKP2_HUMAN	S-phase kinase-associated protein 2	leading protein	1	2	1
PRT870_2_O75530	O75530	EED_HUMAN	Polycomb protein EED	leading protein	1	1	1
PRT870_2_Q15366	Q15366	PCBP2_HUMAN	Poly(rC)-binding protein 2	leading protein	1	4	1
PRT870_2_P58107	P58107	EPIPL_HUMAN	Epiplakin	leading protein	1	4	1
PRT870_2_Q9BUT9	Q9BUT9	MCRI2_HUMAN	MAPK regulated corepressor interacting protein 2	leading protein	1	6	1
PRT870_2_P54259	P54259	ATN1_HUMAN	Atrophin-1	leading protein	1	1	1
PRT870_2_Q9UDY2	Q9UDY2	ZO2_HUMAN	Tight junction protein ZO-2	leading protein	1	1	1
PRT870_2_Q00577	Q00577	PURA_HUMAN	Transcriptional activator protein Pur-alpha	leading protein	1	9	1
PRT870_2_Q9Y5B0	Q9Y5B0	CTDP1_HUMAN	RNA polymerase II subunit A C-terminal domain phosphatase	leading protein	1	2	1
PRT870_2_P29374	P29374	ARI4A_HUMAN	AT-rich interactive domain-containing protein 4A	leading protein	1	1	1
PRT870_2_Q7Z4S6	Q7Z4S6	KI21A_HUMAN	Kinesin-like protein KIF21A	leading protein	1	5	1
PRT870_2_O00541	O00541	PESC_HUMAN	Pescadillo homolog	leading protein	1	15	1
PRT870_2_O43169	O43169	CYB5B_HUMAN	Cytochrome b5 type B	leading protein	1	3	1
PRT870_2_Q8WWQ0	Q8WWQ0	PHIP_HUMAN	PH-interacting protein	leading protein	1	2	1
PRT870_2_O15173	O15173	PGRC2_HUMAN	Membrane-associated progesterone receptor component 2	leading protein	1	7	1
PRT870_2_Q96L91	Q96L91	EP400_HUMAN	E1A-binding protein p400	leading protein	1	1	1
PRT870_2_O00418	O00418	EF2K_HUMAN	Eukaryotic elongation factor 2 kinase	leading protein	1	1	1
PRT870_2_Q96QU8	Q96QU8	XPO6_HUMAN	Exportin-6	leading protein	1	8	1
PRT870_2_Q9Y4E8	Q9Y4E8	UBP15_HUMAN	Ubiquitin carboxyl-terminal hydrolase 15	leading protein	1	2	1
PRT870_2_P68104	P68104	EF1A1_HUMAN	Elongation factor 1-alpha 1	leading protein	1	9	0
PRT870_2_Q86W56	Q86W56	PARG_HUMAN	Poly(ADP-ribose) glycohydrolase	leading protein	1	3	1
PRT870_2_P04406	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	leading protein	1	10	1
PRT870_2_Q96D46	Q96D46	NMD3_HUMAN	60S ribosomal export protein NMD3	leading protein	1	7	1
PRT870_2_Q07666	Q07666	KHDR1_HUMAN	KH domain-containing, RNA-binding, signal transduction-associated protein 1	leading protein	1	4	1
PRT870_2_O95747	O95747	OXSR1_HUMAN	Serine/threonine-protein kinase OSR1	leading protein	1	2	1
PRT870_2_Q8TBF4	Q8TBF4	ZCRB1_HUMAN	Zinc finger CCHC-type and RNA-binding motif-containing protein 1	leading protein	1	6	1
PRT870_2_O75607	O75607	NPM3_HUMAN	Nucleoplasmin-3	leading protein	1	5	1
PRT870_2_Q96AC1	Q96AC1	FERM2_HUMAN	Fermitin family homolog 2	leading protein	1	3	1
PRT870_2_Q8N128	Q8N128	F177A_HUMAN	Protein FAM177A1	leading protein	1	1	1
PRT870_2_P51116	P51116	FXR2_HUMAN	Fragile X mental retardation syndrome-related protein 2	leading protein	1	6	1
PRT870_2_Q9BU76	Q9BU76	MMTA2_HUMAN	Multiple myeloma tumor-associated protein 2	leading protein	1	2	1
PRT870_2_Q8N6N3	Q8N6N3	CA052_HUMAN	UPF0690 protein C1orf52	leading protein	1	1	1
PRT870_2_Q14160	Q14160	SCRIB_HUMAN	Protein scribble homolog	leading protein	1	1	1
PRT870_2_P42696	P42696	RBM34_HUMAN	RNA-binding protein 34	leading protein	1	1	1
PRT870_2_Q5SXM2	Q5SXM2	SNPC4_HUMAN	snRNA-activating protein complex subunit 4	leading protein	1	3	1
PRT870_2_P17676	P17676	CEBPB_HUMAN	CCAAT/enhancer-binding protein beta	leading protein	1	11	1
PRT870_2_Q86YS7	Q86YS7	C2CD5_HUMAN	C2 domain-containing protein 5	leading protein	1	2	1
PRT870_2_P08670	P08670	VIME_HUMAN	Vimentin	leading protein	1	3	1
PRT870_2_P78332	P78332	RBM6_HUMAN	RNA-binding protein 6	leading protein	1	2	1
PRT870_2_Q96MH2	Q96MH2	HEXI2_HUMAN	Protein HEXIM2	leading protein	1	4	1
PRT870_2_Q15527	Q15527	SURF2_HUMAN	Surfeit locus protein 2	leading protein	1	3	1
PRT870_2_Q7Z7F0	Q7Z7F0	KHDC4_HUMAN	KH homology domain-containing protein 4	leading protein	1	1	1
PRT870_2_Q9UBS0	Q9UBS0	KS6B2_HUMAN	Ribosomal protein S6 kinase beta-2	leading protein	1	1	1
PRT870_2_P61244	P61244	MAX_HUMAN	Protein max	leading protein	1	3	1
PRT870_2_Q96A49	Q96A49	SYAP1_HUMAN	Synapse-associated protein 1	leading protein	1	2	1
PRT870_2_Q8WX93	Q8WX93	PALLD_HUMAN	Palladin	leading protein	1	1	1
PRT870_2_Q92615	Q92615	LAR4B_HUMAN	La-related protein 4B	leading protein	1	2	1
PRT870_2_O00505	O00505	IMA4_HUMAN	Importin subunit alpha-4	leading protein	1	3	1
PRT870_2_P29375	P29375	KDM5A_HUMAN	Lysine-specific demethylase 5A	leading protein	1	2	1
PRT870_2_Q86UP2	Q86UP2	KTN1_HUMAN	Kinectin	leading protein	1	4	1
PRT870_2_P25440	P25440	BRD2_HUMAN	Bromodomain-containing protein 2	leading protein	1	7	1
PRT870_2_Q9NP74	Q9NP74	PALMD_HUMAN	Palmdelphin	leading protein	1	1	1
PRT870_2_Q99549	Q99549	MPP8_HUMAN	M-phase phosphoprotein 8	leading protein	1	2	1
PRT870_2_Q9HCN4	Q9HCN4	GPN1_HUMAN	GPN-loop GTPase 1	leading protein	1	4	1
PRT870_2_Q96RT1	Q96RT1	ERBIN_HUMAN	Erbin	leading protein	1	1	1
PRT870_2_Q16643	Q16643	DREB_HUMAN	Drebrin	leading protein	1	2	1
PRT870_2_Q9NTI5	Q9NTI5	PDS5B_HUMAN	Sister chromatid cohesion protein PDS5 homolog B	leading protein	1	7	1
PRT870_2_Q96PK6	Q96PK6	RBM14_HUMAN	RNA-binding protein 14	leading protein	1	1	1
PRT870_2_Q9H2P0	Q9H2P0	ADNP_HUMAN	Activity-dependent neuroprotector homeobox protein	leading protein	1	6	1
PRT870_2_Q9UBK9	Q9UBK9	UXT_HUMAN	Protein UXT	leading protein	1	2	1
PRT870_2_P60468	P60468	SC61B_HUMAN	Protein transport protein Sec61 subunit beta	leading protein	1	2	1
PRT870_2_Q16828	Q16828	DUS6_HUMAN	Dual specificity protein phosphatase 6	leading protein	1	1	0
PRT870_2_Q13200	Q13200	PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2	leading protein	1	4	1
PRT870_2_Q8N1G0	Q8N1G0	ZN687_HUMAN	Zinc finger protein 687	leading protein	1	3	1
PRT870_2_Q15054	Q15054	DPOD3_HUMAN	DNA polymerase delta subunit 3	leading protein	1	1	1
PRT870_2_Q6PJG2	Q6PJG2	MDEAS_HUMAN	Mitotic deacetylase-associated SANT domain protein	leading protein	1	5	1
PRT870_2_Q9H3Z4	Q9H3Z4	DNJC5_HUMAN	DnaJ homolog subfamily C member 5	leading protein	1	4	1
PRT870_2_P22626	P22626	ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1	leading protein	1	16	1
PRT870_2_O60341	O60341	KDM1A_HUMAN	Lysine-specific histone demethylase 1A	leading protein	1	5	1
PRT870_2_O75152	O75152	ZC11A_HUMAN	Zinc finger CCCH domain-containing protein 11A	leading protein	1	3	1
PRT870_2_Q9UPN9	Q9UPN9	TRI33_HUMAN	E3 ubiquitin-protein ligase TRIM33	leading protein	1	17	1
PRT870_2_O94992	O94992	HEXI1_HUMAN	Protein HEXIM1	leading protein	1	5	1
PRT870_2_P49321	P49321	NASP_HUMAN	Nuclear autoantigenic sperm protein	leading protein	1	1	1
PRT870_2_O43318	O43318	M3K7_HUMAN	Mitogen-activated protein kinase kinase kinase 7	leading protein	1	1	1
PRT870_2_Q70J99	Q70J99	UN13D_HUMAN	Protein unc-13 homolog D	leading protein	1	3	1
PRT870_2_O14730	O14730	RIOK3_HUMAN	Serine/threonine-protein kinase RIO3	leading protein	1	11	1
PRT870_2_O15119	O15119	TBX3_HUMAN	T-box transcription factor TBX3	leading protein	1	5	1
PRT870_2_Q8WUA2	Q8WUA2	PPIL4_HUMAN	Peptidyl-prolyl cis-trans isomerase-like 4	leading protein	1	2	1
PRT870_2_P51812	P51812	KS6A3_HUMAN	Ribosomal protein S6 kinase alpha-3	leading protein	1	2	1
PRT870_2_Q9P258	Q9P258	RCC2_HUMAN	Protein RCC2	leading protein	1	2	1
PRT870_2_Q9NU22	Q9NU22	MDN1_HUMAN	Midasin	leading protein	1	8	1
PRT870_2_Q6ZRP7	Q6ZRP7	QSOX2_HUMAN	Sulfhydryl oxidase 2	leading protein	1	2	1
PRT870_2_Q96NA2	Q96NA2	RILP_HUMAN	Rab-interacting lysosomal protein	leading protein	1	3	1
PRT870_2_P05386	P05386	RLA1_HUMAN	60S acidic ribosomal protein P1	leading protein	1	227	0
PRT870_2_Q96F63	Q96F63	CCD97_HUMAN	Coiled-coil domain-containing protein 97	leading protein	1	1	1
PRT870_2_Q6L8Q7	Q6L8Q7	PDE12_HUMAN	2',5'-phosphodiesterase 12	leading protein	1	1	1
PRT870_2_Q12872	Q12872	SFSWA_HUMAN	Splicing factor, suppressor of white-apricot homolog	leading protein	1	3	1
PRT870_2_Q9UJK0	Q9UJK0	TSR3_HUMAN	Ribosome biogenesis protein TSR3 homolog	leading protein	1	1	1
PRT870_2_Q96IF1	Q96IF1	AJUBA_HUMAN	LIM domain-containing protein ajuba	leading protein	1	1	1
PRT870_2_O94888	O94888	UBXN7_HUMAN	UBX domain-containing protein 7	leading protein	1	2	1
PRT870_2_Q9NTJ3	Q9NTJ3	SMC4_HUMAN	Structural maintenance of chromosomes protein 4	leading protein	1	6	1
PRT870_2_Q12789	Q12789	TF3C1_HUMAN	General transcription factor 3C polypeptide 1	leading protein	1	2	1
PRT870_2_Q14669	Q14669	TRIPC_HUMAN	E3 ubiquitin-protein ligase TRIP12	leading protein	1	12	1
PRT870_2_Q06265	Q06265	EXOS9_HUMAN	Exosome complex component RRP45	leading protein	1	1	1
PRT870_2_P35251	P35251	RFC1_HUMAN	Replication factor C subunit 1	leading protein	1	4	1
PRT870_2_O75116	O75116	ROCK2_HUMAN	Rho-associated protein kinase 2	leading protein	1	9	1
PRT870_2_Q9GZR7	Q9GZR7	DDX24_HUMAN	ATP-dependent RNA helicase DDX24	leading protein	1	4	1
PRT870_2_Q6ZN18	Q6ZN18	AEBP2_HUMAN	Zinc finger protein AEBP2	leading protein	1	4	1
PRT870_2_P07814	P07814	SYEP_HUMAN	Bifunctional glutamate/proline--tRNA ligase	leading protein	1	4	1
PRT870_2_Q08211	Q08211	DHX9_HUMAN	ATP-dependent RNA helicase A	leading protein	1	3	1
PRT870_2_Q14694	Q14694	UBP10_HUMAN	Ubiquitin carboxyl-terminal hydrolase 10	leading protein	1	19	1
PRT870_2_Q3YEC7	Q3YEC7	RABL6_HUMAN	Rab-like protein 6	leading protein	1	2	1
PRT870_2_Q9NUW8	Q9NUW8	TYDP1_HUMAN	Tyrosyl-DNA phosphodiesterase 1	leading protein	1	3	1
PRT870_2_O95373	O95373	IPO7_HUMAN	Importin-7	leading protein	1	25	1
PRT870_2_Q9NYV6	Q9NYV6	RRN3_HUMAN	RNA polymerase I-specific transcription initiation factor RRN3	leading protein	1	4	1
PRT870_2_P52756	P52756	RBM5_HUMAN	RNA-binding protein 5	leading protein	1	2	1
PRT870_2_Q96MW1	Q96MW1	CCD43_HUMAN	Coiled-coil domain-containing protein 43	leading protein	1	1	1
PRT870_2_Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin	leading protein	1	5	1
PRT870_2_O75153	O75153	CLU_HUMAN	Clustered mitochondria protein homolog	leading protein	1	4	1
PRT870_2_Q9H4L4	Q9H4L4	SENP3_HUMAN	Sentrin-specific protease 3	leading protein	1	2	1
PRT870_2_Q13610	Q13610	PWP1_HUMAN	Periodic tryptophan protein 1 homolog	leading protein	1	14	1
PRT870_2_P49840	P49840	GSK3A_HUMAN	Glycogen synthase kinase-3 alpha	leading protein	1	2	1
PRT870_2_Q1KMD3	Q1KMD3	HNRL2_HUMAN	Heterogeneous nuclear ribonucleoprotein U-like protein 2	leading protein	1	3	1
PRT870_2_Q9BQ52	Q9BQ52	RNZ2_HUMAN	Zinc phosphodiesterase ELAC protein 2	leading protein	1	15	1
PRT870_2_A3KN83	A3KN83	SBNO1_HUMAN	Protein strawberry notch homolog 1	leading protein	1	2	1
PRT870_2_Q9UKJ3	Q9UKJ3	GPTC8_HUMAN	G patch domain-containing protein 8	leading protein	1	8	1
PRT870_2_P35580	P35580	MYH10_HUMAN	Myosin-10	leading protein	1	1	1
PRT870_2_Q02447	Q02447	SP3_HUMAN	Transcription factor Sp3	leading protein	1	3	1
PRT870_2_O75179	O75179	ANR17_HUMAN	Ankyrin repeat domain-containing protein 17	leading protein	1	1	1
PRT870_2_Q9BRY0	Q9BRY0	S39A3_HUMAN	Zinc transporter ZIP3	leading protein	1	4	1
PRT870_2_Q8NEY1	Q8NEY1	NAV1_HUMAN	Neuron navigator 1	leading protein	1	1	1
PRT870_2_Q96G46	Q96G46	DUS3L_HUMAN	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	leading protein	1	9	1
PRT870_2_Q9UK76	Q9UK76	JUPI1_HUMAN	Jupiter microtubule associated homolog 1	leading protein	1	6	1
PRT870_2_Q9NQZ2	Q9NQZ2	SAS10_HUMAN	Something about silencing protein 10	leading protein	1	13	1
PRT870_2_O15234	O15234	CASC3_HUMAN	Protein CASC3	leading protein	1	3	1
PRT870_2_P60709	P60709	ACTB_HUMAN	Actin, cytoplasmic 1	leading protein	1	12	0
PRT870_2_Q9UNE7	Q9UNE7	CHIP_HUMAN	E3 ubiquitin-protein ligase CHIP	leading protein	1	2	1
PRT870_2_Q96T37	Q96T37	RBM15_HUMAN	RNA-binding protein 15	leading protein	1	7	1
PRT870_2_Q9NY61	Q9NY61	AATF_HUMAN	Protein AATF	leading protein	1	18	1
PRT870_2_Q9Y5Q9	Q9Y5Q9	TF3C3_HUMAN	General transcription factor 3C polypeptide 3	leading protein	1	2	1
PRT870_2_P40818	P40818	UBP8_HUMAN	Ubiquitin carboxyl-terminal hydrolase 8	leading protein	1	2	1
PRT870_2_P18887	P18887	XRCC1_HUMAN	DNA repair protein XRCC1	leading protein	1	4	1
PRT870_2_O60216	O60216	RAD21_HUMAN	Double-strand-break repair protein rad21 homolog	leading protein	1	3	1
PRT870_2_Q6Y7W6	Q6Y7W6	GGYF2_HUMAN	GRB10-interacting GYF protein 2	leading protein	1	3	1
PRT870_2_Q8WUI4	Q8WUI4	HDAC7_HUMAN	Histone deacetylase 7	leading protein	1	1	1
PRT870_2_Q9UNS1	Q9UNS1	TIM_HUMAN	Protein timeless homolog	leading protein	1	1	1
PRT870_2_Q96EB6	Q96EB6	SIR1_HUMAN	NAD-dependent protein deacetylase sirtuin-1	leading protein	1	3	1
PRT870_2_Q9P013	Q9P013	CWC15_HUMAN	Spliceosome-associated protein CWC15 homolog	leading protein	1	9	1
PRT870_2_Q9BRP1	Q9BRP1	PDD2L_HUMAN	Programmed cell death protein 2-like	leading protein	1	1	1
PRT870_2_Q6KC79	Q6KC79	NIPBL_HUMAN	Nipped-B-like protein	leading protein	1	6	1
PRT870_2_O76021	O76021	RL1D1_HUMAN	Ribosomal L1 domain-containing protein 1	leading protein	1	10	1
PRT870_2_O15014	O15014	ZN609_HUMAN	Zinc finger protein 609	leading protein	1	3	1
PRT870_2_Q86UY5	Q86UY5	FA83A_HUMAN	Protein FAM83A	leading protein	1	5	1
PRT870_2_Q9HAZ1	Q9HAZ1	CLK4_HUMAN	Dual specificity protein kinase CLK4	leading protein	1	3	1
PRT870_2_Q8IY81	Q8IY81	SPB1_HUMAN	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	leading protein	1	34	1
PRT870_2_Q15751	Q15751	HERC1_HUMAN	Probable E3 ubiquitin-protein ligase HERC1	leading protein	1	6	1
PRT870_2_P05783	P05783	K1C18_HUMAN	Keratin, type I cytoskeletal 18	leading protein	1	9	1
PRT870_2_Q68D10	Q68D10	SPT2_HUMAN	Protein SPT2 homolog	leading protein	1	1	1
PRT870_2_P42694	P42694	HELZ_HUMAN	Probable helicase with zinc finger domain	leading protein	1	1	1
PRT870_2_O95365	O95365	ZBT7A_HUMAN	Zinc finger and BTB domain-containing protein 7A	leading protein	1	2	1
PRT870_2_Q9HC35	Q9HC35	EMAL4_HUMAN	Echinoderm microtubule-associated protein-like 4	leading protein	1	4	1
PRT870_2_P46013	P46013	KI67_HUMAN	Proliferation marker protein Ki-67	leading protein	1	5	1
PRT870_2_Q9H9L4	Q9H9L4	KANL2_HUMAN	KAT8 regulatory NSL complex subunit 2	leading protein	1	2	1
PRT870_2_Q9NX63	Q9NX63	MIC19_HUMAN	MICOS complex subunit MIC19	leading protein	1	2	1
PRT870_2_Q9UBT2	Q9UBT2	SAE2_HUMAN	SUMO-activating enzyme subunit 2	leading protein	1	19	1
PRT870_2_O95639	O95639	CPSF4_HUMAN	Cleavage and polyadenylation specificity factor subunit 4	leading protein	1	1	1
PRT870_2_P00533	P00533	EGFR_HUMAN	Epidermal growth factor receptor	leading protein	1	1	1
PRT870_2_Q86X95	Q86X95	CIR1_HUMAN	Corepressor interacting with RBPJ 1	leading protein	1	1	1
PRT870_2_Q9NW97	Q9NW97	TMM51_HUMAN	Transmembrane protein 51	leading protein	1	6	1
PRT870_2_Q9NQX3	Q9NQX3	GEPH_HUMAN	Gephyrin	leading protein	1	9	1
PRT870_2_Q6P1N0	Q6P1N0	C2D1A_HUMAN	Coiled-coil and C2 domain-containing protein 1A	leading protein	1	1	1
PRT870_2_Q3KQU3	Q3KQU3	MA7D1_HUMAN	MAP7 domain-containing protein 1	leading protein	1	3	1
PRT870_2_P00441	P00441	SODC_HUMAN	Superoxide dismutase [Cu-Zn]	leading protein	1	2	1
PRT870_2_Q8WWY3	Q8WWY3	PRP31_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp31	leading protein	1	1	1
PRT870_2_Q9H461	Q9H461	FZD8_HUMAN	Frizzled-8	leading protein	1	2	1
PRT870_2_Q68CZ2	Q68CZ2	TENS3_HUMAN	Tensin-3	leading protein	1	1	1
PRT870_2_Q9BQ61	Q9BQ61	TRIR_HUMAN	Telomerase RNA component interacting RNase	leading protein	1	3	1
PRT870_2_Q16666	Q16666	IF16_HUMAN	Gamma-interferon-inducible protein 16	leading protein	1	1	1
PRT870_2_Q13769	Q13769	THOC5_HUMAN	THO complex subunit 5 homolog	leading protein	1	22	1
PRT870_2_Q9ULS5	Q9ULS5	TMCC3_HUMAN	Transmembrane and coiled-coil domain protein 3	leading protein	1	1	1
PRT870_2_Q9HAW4	Q9HAW4	CLSPN_HUMAN	Claspin	leading protein	1	1	1
PRT870_2_Q9Y606	Q9Y606	TRUA_HUMAN	tRNA pseudouridine synthase A	leading protein	1	3	1
PRT870_2_P27708	P27708	PYR1_HUMAN	CAD protein	leading protein	1	1	1
PRT870_2_P32969	P32969	RL9_HUMAN	60S ribosomal protein L9	leading protein	1	4	1
PRT870_2_Q96S82	Q96S82	UBL7_HUMAN	Ubiquitin-like protein 7	leading protein	1	2	1
PRT870_2_Q92974	Q92974	ARHG2_HUMAN	Rho guanine nucleotide exchange factor 2	leading protein	1	2	1
PRT870_2_Q15293	Q15293	RCN1_HUMAN	Reticulocalbin-1	leading protein	1	1	1
PRT870_2_Q14258	Q14258	TRI25_HUMAN	E3 ubiquitin/ISG15 ligase TRIM25	leading protein	1	2	1
PRT870_2_Q9Y266	Q9Y266	NUDC_HUMAN	Nuclear migration protein nudC	leading protein	1	18	1
PRT870_2_Q9UHB7	Q9UHB7	AFF4_HUMAN	AF4/FMR2 family member 4	leading protein	1	1	1
PRT870_2_Q9Y3F4	Q9Y3F4	STRAP_HUMAN	Serine-threonine kinase receptor-associated protein	leading protein	1	18	1
PRT870_2_Q13523	Q13523	PRP4B_HUMAN	Serine/threonine-protein kinase PRP4 homolog	leading protein	1	6	1
PRT870_2_Q9UNX4	Q9UNX4	WDR3_HUMAN	WD repeat-containing protein 3	leading protein	1	2	1
PRT870_2_Q12769	Q12769	NU160_HUMAN	Nuclear pore complex protein Nup160	leading protein	1	1	1
PRT870_2_Q96S55	Q96S55	WRIP1_HUMAN	ATPase WRNIP1	leading protein	1	5	1
PRT870_2_O96013	O96013	PAK4_HUMAN	Serine/threonine-protein kinase PAK 4	leading protein	1	1	1
PRT870_2_Q96JP5	Q96JP5	ZFP91_HUMAN	E3 ubiquitin-protein ligase ZFP91	leading protein	1	1	1
PRT870_2_P35613	P35613	BASI_HUMAN	Basigin	leading protein	1	2	1
PRT870_2_Q8TBZ0	Q8TBZ0	CC110_HUMAN	Coiled-coil domain-containing protein 110	leading protein	1	1	1
PRT870_2_E9PAV3	E9PAV3	NACAM_HUMAN	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	leading protein	1	51	0
PRT870_2_O60678	O60678	ANM3_HUMAN	Protein arginine N-methyltransferase 3	leading protein	1	14	1
PRT870_2_Q5VZL5	Q5VZL5	ZMYM4_HUMAN	Zinc finger MYM-type protein 4	leading protein	1	1	1
PRT870_2_Q9C0C9	Q9C0C9	UBE2O_HUMAN	(E3-independent) E2 ubiquitin-conjugating enzyme	leading protein	1	3	1
PRT870_2_Q86VM9	Q86VM9	ZCH18_HUMAN	Zinc finger CCCH domain-containing protein 18	leading protein	1	1	1
PRT870_2_Q8TDM6	Q8TDM6	DLG5_HUMAN	Disks large homolog 5	leading protein	1	2	1
PRT870_2_Q8N7H5	Q8N7H5	PAF1_HUMAN	RNA polymerase II-associated factor 1 homolog	leading protein	1	3	1
PRT870_2_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	leading protein	1	2	1
PRT870_2_Q8TAD8	Q8TAD8	SNIP1_HUMAN	Smad nuclear-interacting protein 1	leading protein	1	13	1
PRT870_2_P52655	P52655	TF2AA_HUMAN	Transcription initiation factor IIA subunit 1	leading protein	1	7	1
PRT870_2_Q9UPU5	Q9UPU5	UBP24_HUMAN	Ubiquitin carboxyl-terminal hydrolase 24	leading protein	1	6	1
PRT870_2_Q13286	Q13286	CLN3_HUMAN	Battenin	leading protein	1	2	1
PRT870_2_P35221	P35221	CTNA1_HUMAN	Catenin alpha-1	leading protein	1	2	1
PRT870_2_Q9NQG5	Q9NQG5	RPR1B_HUMAN	Regulation of nuclear pre-mRNA domain-containing protein 1B	leading protein	1	4	1
PRT870_2_Q8NBN3	Q8NBN3	TM87A_HUMAN	Transmembrane protein 87A	leading protein	1	1	1
PRT870_2_Q13112	Q13112	CAF1B_HUMAN	Chromatin assembly factor 1 subunit B	leading protein	1	1	1
PRT870_2_Q7Z5K2	Q7Z5K2	WAPL_HUMAN	Wings apart-like protein homolog	leading protein	1	4	1
PRT870_2_Q15084	Q15084	PDIA6_HUMAN	Protein disulfide-isomerase A6	leading protein	1	2	1
PRT870_2_Q9H788	Q9H788	SH24A_HUMAN	SH2 domain-containing protein 4A	leading protein	1	2	1
PRT870_2_O95453	O95453	PARN_HUMAN	Poly(A)-specific ribonuclease PARN	leading protein	1	2	1
PRT870_2_Q9P0K7	Q9P0K7	RAI14_HUMAN	Ankycorbin	leading protein	1	2	1
PRT870_2_Q9H813	Q9H813	PACC1_HUMAN	Proton-activated chloride channel	leading protein	1	1	1
PRT870_2_Q8IWS0	Q8IWS0	PHF6_HUMAN	PHD finger protein 6	leading protein	1	3	1
PRT870_2_Q9UFC0	Q9UFC0	LRWD1_HUMAN	Leucine-rich repeat and WD repeat-containing protein 1	leading protein	1	2	1
PRT870_2_P04792	P04792	HSPB1_HUMAN	Heat shock protein beta-1	leading protein	1	1	1
PRT870_2_Q13573	Q13573	SNW1_HUMAN	SNW domain-containing protein 1	leading protein	1	4	1
PRT870_2_Q8IU81	Q8IU81	I2BP1_HUMAN	Interferon regulatory factor 2-binding protein 1	leading protein	1	1	1
PRT870_2_Q14444	Q14444	CAPR1_HUMAN	Caprin-1	leading protein	1	2	1
PRT870_2_Q5T8D3	Q5T8D3	ACBD5_HUMAN	Acyl-CoA-binding domain-containing protein 5	leading protein	1	4	1
PRT870_2_O60502	O60502	OGA_HUMAN	Protein O-GlcNAcase	leading protein	1	1	1
PRT870_2_Q14202	Q14202	ZMYM3_HUMAN	Zinc finger MYM-type protein 3	leading protein	1	1	1
PRT870_2_Q6WKZ4	Q6WKZ4	RFIP1_HUMAN	Rab11 family-interacting protein 1	leading protein	1	2	1
PRT870_2_O76094	O76094	SRP72_HUMAN	Signal recognition particle subunit SRP72	leading protein	1	8	1
PRT870_2_P0DJ93	P0DJ93	SIM13_HUMAN	Small integral membrane protein 13	leading protein	1	11	1
PRT870_2_O75794	O75794	CD123_HUMAN	Cell division cycle protein 123 homolog	leading protein	1	11	1
PRT870_2_Q9ULT8	Q9ULT8	HECD1_HUMAN	E3 ubiquitin-protein ligase HECTD1	leading protein	1	5	1
PRT870_2_O14639	O14639	ABLM1_HUMAN	Actin-binding LIM protein 1	leading protein	1	2	1
PRT870_2_Q13895	Q13895	BYST_HUMAN	Bystin	leading protein	1	4	1
PRT870_2_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	leading protein	1	3	1
PRT870_2_O00178	O00178	GTPB1_HUMAN	GTP-binding protein 1	leading protein	1	22	1
PRT870_2_P30101	P30101	PDIA3_HUMAN	Protein disulfide-isomerase A3	leading protein	1	2	1
PRT870_2_O95684	O95684	FR1OP_HUMAN	FGFR1 oncogene partner	leading protein	1	4	1
PRT870_2_P08651	P08651	NFIC_HUMAN	Nuclear factor 1 C-type	leading protein	1	2	1
PRT870_2_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	leading protein	1	4	1
PRT870_2_Q9NZB2	Q9NZB2	F120A_HUMAN	Constitutive coactivator of PPAR-gamma-like protein 1	leading protein	1	1	1
PRT870_2_Q8TBB5	Q8TBB5	KLDC4_HUMAN	Kelch domain-containing protein 4	leading protein	1	1	1
PRT870_2_Q15365	Q15365	PCBP1_HUMAN	Poly(rC)-binding protein 1	leading protein	1	6	1
PRT870_2_Q3V6T2	Q3V6T2	GRDN_HUMAN	Girdin	leading protein	1	2	1
PRT870_2_Q9NVU0	Q9NVU0	RPC5_HUMAN	DNA-directed RNA polymerase III subunit RPC5	leading protein	1	1	1
PRT870_2_Q9Y487	Q9Y487	VPP2_HUMAN	V-type proton ATPase 116 kDa subunit a isoform 2	leading protein	1	1	1
PRT870_2_P15056	P15056	BRAF_HUMAN	Serine/threonine-protein kinase B-raf	leading protein	1	1	1
PRT870_2_Q6QNY0	Q6QNY0	BL1S3_HUMAN	Biogenesis of lysosome-related organelles complex 1 subunit 3	leading protein	1	8	1
