protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT824_1_Q9BY89	Q9BY89	K1671_HUMAN	Uncharacterized protein KIAA1671	leading protein	1	4	1
PRT824_1_Q9BWU0	Q9BWU0	NADAP_HUMAN	Kanadaptin	leading protein	1	2	1
PRT824_1_Q8WX93	Q8WX93	PALLD_HUMAN	Palladin	leading protein	1	4	1
PRT824_1_Q8NEY8	Q8NEY8	PPHLN_HUMAN	Periphilin-1	leading protein	1	1	1
PRT824_1_P49761	P49761	CLK3_HUMAN	Dual specificity protein kinase CLK3	leading protein	1	1	1
PRT824_1_Q9BYG3	Q9BYG3	MK67I_HUMAN	MKI67 FHA domain-interacting nucleolar phosphoprotein	leading protein	1	2	1
PRT824_1_Q5THK1	Q5THK1	PR14L_HUMAN	Protein PRR14L	leading protein	1	1	1
PRT824_1_Q8TBZ3	Q8TBZ3	WDR20_HUMAN	WD repeat-containing protein 20	leading protein	1	1	1
PRT824_1_Q9Y2I7	Q9Y2I7	FYV1_HUMAN	1-phosphatidylinositol 3-phosphate 5-kinase	leading protein	1	1	1
PRT824_1_Q6ZRP7	Q6ZRP7	QSOX2_HUMAN	Sulfhydryl oxidase 2	leading protein	1	5	1
PRT824_1_Q969G3	Q969G3	SMCE1_HUMAN	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	leading protein	1	3	1
PRT824_1_Q13200	Q13200	PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2	leading protein	1	2	1
PRT824_1_Q8IXT5	Q8IXT5	RB12B_HUMAN	RNA-binding protein 12B	leading protein	1	4	1
PRT824_1_P31942	P31942	HNRH3_HUMAN	Heterogeneous nuclear ribonucleoprotein H3	leading protein	1	17	1
PRT824_1_Q8WXA9	Q8WXA9	SREK1_HUMAN	Splicing regulatory glutamine/lysine-rich protein 1	leading protein	1	9	1
PRT824_1_P30101	P30101	PDIA3_HUMAN	Protein disulfide-isomerase A3	leading protein	1	1	1
PRT824_1_P46087	P46087	NOP2_HUMAN	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	leading protein	1	4	1
PRT824_1_Q9UBC2	Q9UBC2	EP15R_HUMAN	Epidermal growth factor receptor substrate 15-like 1	leading protein	1	2	1
PRT824_1_Q8TBB5	Q8TBB5	KLDC4_HUMAN	Kelch domain-containing protein 4	leading protein	1	4	1
PRT824_1_O75691	O75691	UTP20_HUMAN	Small subunit processome component 20 homolog	leading protein	1	3	1
PRT824_1_P17275	P17275	JUNB_HUMAN	Transcription factor jun-B	leading protein	1	3	1
PRT824_1_Q15007	Q15007	FL2D_HUMAN	Pre-mRNA-splicing regulator WTAP	leading protein	1	1	1
PRT824_1_Q9H3N1	Q9H3N1	TMX1_HUMAN	Thioredoxin-related transmembrane protein 1	leading protein	1	7	1
PRT824_1_O43237	O43237	DC1L2_HUMAN	Cytoplasmic dynein 1 light intermediate chain 2	leading protein	1	3	1
PRT824_1_P46063	P46063	RECQ1_HUMAN	ATP-dependent DNA helicase Q1	leading protein	1	1	1
PRT824_1_Q9UKD2	Q9UKD2	MRT4_HUMAN	mRNA turnover protein 4 homolog	leading protein	1	1	1
PRT824_1_O43181	O43181	NDUS4_HUMAN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	leading protein	1	2	1
PRT824_1_Q15811	Q15811	ITSN1_HUMAN	Intersectin-1	leading protein	1	2	1
PRT824_1_Q9NWB6	Q9NWB6	ARGL1_HUMAN	Arginine and glutamate-rich protein 1	leading protein	1	4	1
PRT824_1_Q9ULU4	Q9ULU4	PKCB1_HUMAN	Protein kinase C-binding protein 1	leading protein	1	1	1
PRT824_1_P84098	P84098	RL19_HUMAN	60S ribosomal protein L19	leading protein	1	1	1
PRT824_1_P05362	P05362	ICAM1_HUMAN	Intercellular adhesion molecule 1	leading protein	1	4	1
PRT824_1_O00232	O00232	PSD12_HUMAN	26S proteasome non-ATPase regulatory subunit 12	leading protein	1	4	1
PRT824_1_Q9BQ61	Q9BQ61	TRIR_HUMAN	Telomerase RNA component interacting RNase	leading protein	1	4	1
PRT824_1_Q69YN2	Q69YN2	C19L1_HUMAN	CWF19-like protein 1	leading protein	1	1	1
PRT824_1_O15027	O15027	SC16A_HUMAN	Protein transport protein Sec16A	leading protein	1	5	1
PRT824_1_Q9UI08	Q9UI08	EVL_HUMAN	Ena/VASP-like protein	leading protein	1	3	1
PRT824_1_P83731	P83731	RL24_HUMAN	60S ribosomal protein L24	leading protein	1	12	1
PRT824_1_Q9BXF6	Q9BXF6	RFIP5_HUMAN	Rab11 family-interacting protein 5	leading protein	1	2	1
PRT824_1_A2RRP1	A2RRP1	NBAS_HUMAN	Neuroblastoma-amplified sequence	leading protein	1	4	1
PRT824_1_Q6VN20	Q6VN20	RBP10_HUMAN	Ran-binding protein 10	leading protein	1	1	1
PRT824_1_Q9H1A4	Q9H1A4	APC1_HUMAN	Anaphase-promoting complex subunit 1	leading protein	1	8	1
PRT824_1_Q03164	Q03164	KMT2A_HUMAN	Histone-lysine N-methyltransferase 2A	leading protein	1	4	1
PRT824_1_Q9H4M9	Q9H4M9	EHD1_HUMAN	EH domain-containing protein 1	leading protein	1	4	1
PRT824_1_O95835	O95835	LATS1_HUMAN	Serine/threonine-protein kinase LATS1	leading protein	1	2	1
PRT824_1_O94875	O94875	SRBS2_HUMAN	Sorbin and SH3 domain-containing protein 2	leading protein	1	1	1
PRT824_1_P09012	P09012	SNRPA_HUMAN	U1 small nuclear ribonucleoprotein A	leading protein	1	1	1
PRT824_1_P07948	P07948	LYN_HUMAN	Tyrosine-protein kinase Lyn	leading protein	1	3	1
PRT824_1_Q9UHR4	Q9UHR4	BI2L1_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	leading protein	1	1	1
PRT824_1_O43583	O43583	DENR_HUMAN	Density-regulated protein	leading protein	1	5	1
PRT824_1_Q12931	Q12931	TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial	leading protein	1	3	1
PRT824_1_P55196	P55196	AFAD_HUMAN	Afadin	leading protein	1	2	1
PRT824_1_O75116	O75116	ROCK2_HUMAN	Rho-associated protein kinase 2	leading protein	1	1	1
PRT824_1_Q15477	Q15477	SKIV2_HUMAN	Helicase SKI2W	leading protein	1	2	1
PRT824_1_Q9BRX2	Q9BRX2	PELO_HUMAN	Protein pelota homolog	leading protein	1	3	1
PRT824_1_O43823	O43823	AKAP8_HUMAN	A-kinase anchor protein 8	leading protein	1	2	1
PRT824_1_P37837	P37837	TALDO_HUMAN	Transaldolase	leading protein	1	4	1
PRT824_1_Q15149	Q15149	PLEC_HUMAN	Plectin	leading protein	1	7	1
PRT824_1_Q9ULD2	Q9ULD2	MTUS1_HUMAN	Microtubule-associated tumor suppressor 1	leading protein	1	1	1
PRT824_1_Q9Y6D5	Q9Y6D5	BIG2_HUMAN	Brefeldin A-inhibited guanine nucleotide-exchange protein 2	leading protein	1	1	1
PRT824_1_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	leading protein	1	3	1
PRT824_1_O00203	O00203	AP3B1_HUMAN	AP-3 complex subunit beta-1	leading protein	1	1	1
PRT824_1_Q5VWN6	Q5VWN6	TASO2_HUMAN	Protein TASOR 2	leading protein	1	1	1
PRT824_1_P55010	P55010	IF5_HUMAN	Eukaryotic translation initiation factor 5	leading protein	1	6	1
PRT824_1_O15014	O15014	ZN609_HUMAN	Zinc finger protein 609	leading protein	1	3	1
PRT824_1_Q14643	Q14643	ITPR1_HUMAN	Inositol 1,4,5-trisphosphate receptor type 1	leading protein	1	3	1
PRT824_1_O60237	O60237	MYPT2_HUMAN	Protein phosphatase 1 regulatory subunit 12B	leading protein	1	2	1
PRT824_1_Q9H7L9	Q9H7L9	SDS3_HUMAN	Sin3 histone deacetylase corepressor complex component SDS3	leading protein	1	4	1
PRT824_1_P43897	P43897	EFTS_HUMAN	Elongation factor Ts, mitochondrial	leading protein	1	2	1
PRT824_1_Q6UN15	Q6UN15	FIP1_HUMAN	Pre-mRNA 3'-end-processing factor FIP1	leading protein	1	2	1
PRT824_1_Q5JTJ3	Q5JTJ3	COA6_HUMAN	Cytochrome c oxidase assembly factor 6 homolog	leading protein	1	1	1
PRT824_1_Q6P1L8	Q6P1L8	RM14_HUMAN	39S ribosomal protein L14, mitochondrial	leading protein	1	2	1
PRT824_1_Q16666	Q16666	IF16_HUMAN	Gamma-interferon-inducible protein 16	leading protein	1	5	1
PRT824_1_P08651	P08651	NFIC_HUMAN	Nuclear factor 1 C-type	leading protein	1	3	1
PRT824_1_Q14562	Q14562	DHX8_HUMAN	ATP-dependent RNA helicase DHX8	leading protein	1	1	1
PRT824_1_Q9NVU0	Q9NVU0	RPC5_HUMAN	DNA-directed RNA polymerase III subunit RPC5	leading protein	1	3	1
PRT824_1_P60468	P60468	SC61B_HUMAN	Protein transport protein Sec61 subunit beta	leading protein	1	4	1
PRT824_1_Q9HCN8	Q9HCN8	SDF2L_HUMAN	Stromal cell-derived factor 2-like protein 1	leading protein	1	2	1
PRT824_1_P05187	P05187	PPB1_HUMAN	Alkaline phosphatase, placental type	leading protein	1	14	0
PRT824_1_Q8IY57	Q8IY57	YAF2_HUMAN	YY1-associated factor 2	leading protein	1	1	1
PRT824_1_Q9BW71	Q9BW71	HIRP3_HUMAN	HIRA-interacting protein 3	leading protein	1	7	1
PRT824_1_Q96S55	Q96S55	WRIP1_HUMAN	ATPase WRNIP1	leading protein	1	1	1
PRT824_1_Q8TB72	Q8TB72	PUM2_HUMAN	Pumilio homolog 2	leading protein	1	1	1
PRT824_1_P26368	P26368	U2AF2_HUMAN	Splicing factor U2AF 65 kDa subunit	leading protein	1	6	1
PRT824_1_Q92738	Q92738	US6NL_HUMAN	USP6 N-terminal-like protein	leading protein	1	1	1
PRT824_1_P50914	P50914	RL14_HUMAN	60S ribosomal protein L14	leading protein	1	1	1
PRT824_1_P84090	P84090	ERH_HUMAN	Enhancer of rudimentary homolog	leading protein	1	3	1
PRT824_1_O95400	O95400	CD2B2_HUMAN	CD2 antigen cytoplasmic tail-binding protein 2	leading protein	1	1	1
PRT824_1_Q9GZS1	Q9GZS1	RPA49_HUMAN	DNA-directed RNA polymerase I subunit RPA49	leading protein	1	5	1
PRT824_1_Q92576	Q92576	PHF3_HUMAN	PHD finger protein 3	leading protein	1	2	1
PRT824_1_P17096	P17096	HMGA1_HUMAN	High mobility group protein HMG-I/HMG-Y	leading protein	1	5	1
PRT824_1_O75554	O75554	WBP4_HUMAN	WW domain-binding protein 4	leading protein	1	4	1
PRT824_1_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	leading protein	1	7	1
PRT824_1_Q86X29	Q86X29	LSR_HUMAN	Lipolysis-stimulated lipoprotein receptor	leading protein	1	5	1
PRT824_1_Q8ND56	Q8ND56	LS14A_HUMAN	Protein LSM14 homolog A	leading protein	1	1	1
PRT824_1_P62306	P62306	RUXF_HUMAN	Small nuclear ribonucleoprotein F	leading protein	1	3	1
PRT824_1_P13051	P13051	UNG_HUMAN	Uracil-DNA glycosylase	leading protein	1	6	1
PRT824_1_Q8NEJ9	Q8NEJ9	NGDN_HUMAN	Neuroguidin	leading protein	1	1	1
PRT824_1_B5ME19	B5ME19	EIFCL_HUMAN	Eukaryotic translation initiation factor 3 subunit C-like protein	leading protein	1	2	0
PRT824_1_Q8IXM2	Q8IXM2	BAP18_HUMAN	Chromatin complexes subunit BAP18	leading protein	1	6	1
PRT824_1_P35251	P35251	RFC1_HUMAN	Replication factor C subunit 1	leading protein	1	5	1
PRT824_1_P41236	P41236	IPP2_HUMAN	Protein phosphatase inhibitor 2	leading protein	1	1	0
PRT824_1_Q8IY81	Q8IY81	SPB1_HUMAN	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	leading protein	1	3	1
PRT824_1_Q3B726	Q3B726	RPA43_HUMAN	DNA-directed RNA polymerase I subunit RPA43	leading protein	1	6	1
PRT824_1_Q6A1A2	Q6A1A2	PDPK2_HUMAN	Putative 3-phosphoinositide-dependent protein kinase 2	spectrum same-set protein	3	4	0
PRT824_1_P41567	P41567	EIF1_HUMAN	Eukaryotic translation initiation factor 1	spectrum same-set protein	2	13	0
PRT824_1_P0DP25	P0DP25	CALM3_HUMAN	Calmodulin-3	spectrum same-set protein	2	2	0
PRT824_1_P0DP24	P0DP24	CALM2_HUMAN	Calmodulin-2	spectrum same-set protein	2	2	0
PRT824_1_P23527	P23527	H2B1O_HUMAN	Histone H2B type 1-O	spectrum same-set protein	1	6	0
PRT824_1_Q71U36	Q71U36	TBA1A_HUMAN	Tubulin alpha-1A chain	spectrum same-set protein	1	1	0
PRT824_1_Q2VIR3	Q2VIR3	IF2GL_HUMAN	Eukaryotic translation initiation factor 2 subunit 3B	spectrum same-set protein	1	1	0
PRT824_1_Q96DU9	Q96DU9	PABP5_HUMAN	Polyadenylate-binding protein 5	spectrum same-set protein	1	3	0
PRT824_1_Q99879	Q99879	H2B1M_HUMAN	Histone H2B type 1-M	spectrum same-set protein	1	8	0
PRT824_1_Q9Y463	Q9Y463	DYR1B_HUMAN	Dual specificity tyrosine-phosphorylation-regulated kinase 1B	spectrum same-set protein	1	1	0
PRT824_1_Q93079	Q93079	H2B1H_HUMAN	Histone H2B type 1-H	spectrum same-set protein	1	8	0
PRT824_1_P07355	P07355	ANXA2_HUMAN	Annexin A2	spectrum same-set protein	1	4	0
PRT824_1_P05387	P05387	RLA2_HUMAN	60S acidic ribosomal protein P2	spectrum same-set protein	1	30	0
PRT824_1_O60506	O60506	HNRPQ_HUMAN	Heterogeneous nuclear ribonucleoprotein Q	spectrum same-set protein	1	1	0
PRT824_1_P16402	P16402	H13_HUMAN	Histone H1.3	spectrum same-set protein	1	7	0
PRT824_1_P62807	P62807	H2B1C_HUMAN	Histone H2B type 1-C/E/F/G/I	spectrum same-set protein	1	8	0
PRT824_1_P57053	P57053	H2BFS_HUMAN	Histone H2B type F-S	spectrum same-set protein	1	8	0
PRT824_1_Q4VXU2	Q4VXU2	PAP1L_HUMAN	Polyadenylate-binding protein 1-like	spectrum same-set protein	1	3	0
PRT824_1_Q8N257	Q8N257	H2B3B_HUMAN	Histone H2B type 3-B	spectrum same-set protein	1	6	0
PRT824_1_Q5VTE0	Q5VTE0	EF1A3_HUMAN	Putative elongation factor 1-alpha-like 3	spectrum same-set protein	1	8	0
PRT824_1_Q6NXS1	Q6NXS1	IPP2B_HUMAN	Protein phosphatase inhibitor 2 family member B	spectrum same-set protein	1	1	0
PRT824_1_Q05639	Q05639	EF1A2_HUMAN	Elongation factor 1-alpha 2	spectrum same-set protein	1	8	0
PRT824_1_Q99613	Q99613	EIF3C_HUMAN	Eukaryotic translation initiation factor 3 subunit C	spectrum same-set protein	1	2	0
PRT824_1_P33778	P33778	H2B1B_HUMAN	Histone H2B type 1-B	spectrum same-set protein	1	6	0
PRT824_1_Q16778	Q16778	H2B2E_HUMAN	Histone H2B type 2-E	spectrum same-set protein	1	6	0
PRT824_1_P58876	P58876	H2B1D_HUMAN	Histone H2B type 1-D	spectrum same-set protein	1	8	0
PRT824_1_Q99877	Q99877	H2B1N_HUMAN	Histone H2B type 1-N	spectrum same-set protein	1	8	0
PRT824_1_Q9NQL2	Q9NQL2	RRAGD_HUMAN	Ras-related GTP-binding protein D	spectrum same-set protein	1	1	0
PRT824_1_Q6DN03	Q6DN03	H2B2C_HUMAN	Putative histone H2B type 2-C	spectrum same-set protein	1	6	0
PRT824_1_P29803	P29803	ODPAT_HUMAN	Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial	spectrum same-set protein	1	3	0
PRT824_1_P10696	P10696	PPBN_HUMAN	Alkaline phosphatase, germ cell type	spectrum same-set protein	1	14	0
PRT824_1_Q5QNW6	Q5QNW6	H2B2F_HUMAN	Histone H2B type 2-F	spectrum same-set protein	1	8	0
PRT824_1_P49448	P49448	DHE4_HUMAN	Glutamate dehydrogenase 2, mitochondrial	spectrum same-set protein	1	1	0
PRT824_1_Q6DRA6	Q6DRA6	H2B2D_HUMAN	Putative histone H2B type 2-D	spectrum same-set protein	1	6	0
PRT824_1_P16403	P16403	H12_HUMAN	Histone H1.2	spectrum same-set protein	1	7	0
PRT824_1_Q99880	Q99880	H2B1L_HUMAN	Histone H2B type 1-L	spectrum same-set protein	1	8	0
PRT824_1_Q9UQ88	Q9UQ88	CD11A_HUMAN	Cyclin-dependent kinase 11A	spectrum same-set protein	1	10	0
PRT824_1_Q8NEV1	Q8NEV1	CSK23_HUMAN	Casein kinase II subunit alpha 3	spectrum same-set protein	1	1	0
PRT824_1_P24941	P24941	CDK2_HUMAN	Cyclin-dependent kinase 2	spectrum same-set protein	1	9	0
PRT824_1_Q15052	Q15052	ARHG6_HUMAN	Rho guanine nucleotide exchange factor 6	spectrum same-set protein	1	3	0
PRT824_1_Q00526	Q00526	CDK3_HUMAN	Cyclin-dependent kinase 3	spectrum same-set protein	1	9	0
PRT824_1_P63261	P63261	ACTG_HUMAN	Actin, cytoplasmic 2	spectrum sub-set protein	4	6	0
PRT824_1_P68032	P68032	ACTC_HUMAN	Actin, alpha cardiac muscle 1	spectrum sub-set protein	3	5	0
PRT824_1_P54652	P54652	HSP72_HUMAN	Heat shock-related 70 kDa protein 2	spectrum sub-set protein	3	5	0
PRT824_1_P62736	P62736	ACTA_HUMAN	Actin, aortic smooth muscle	spectrum sub-set protein	3	5	0
PRT824_1_P63267	P63267	ACTH_HUMAN	Actin, gamma-enteric smooth muscle	spectrum sub-set protein	3	5	0
PRT824_1_P68133	P68133	ACTS_HUMAN	Actin, alpha skeletal muscle	spectrum sub-set protein	3	5	0
PRT824_1_P0DMV9	P0DMV9	HS71B_HUMAN	Heat shock 70 kDa protein 1B	spectrum sub-set protein	2	4	0
PRT824_1_Q9Y243	Q9Y243	AKT3_HUMAN	RAC-gamma serine/threonine-protein kinase	spectrum sub-set protein	2	30	0
PRT824_1_P17066	P17066	HSP76_HUMAN	Heat shock 70 kDa protein 6	spectrum sub-set protein	2	4	0
PRT824_1_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	spectrum sub-set protein	2	4	0
PRT824_1_Q32P51	Q32P51	RA1L2_HUMAN	Heterogeneous nuclear ribonucleoprotein A1-like 2	spectrum sub-set protein	2	10	0
PRT824_1_P31751	P31751	AKT2_HUMAN	RAC-beta serine/threonine-protein kinase	spectrum sub-set protein	2	78	0
PRT824_1_Q6S8J3	Q6S8J3	POTEE_HUMAN	POTE ankyrin domain family member E	spectrum sub-set protein	2	3	0
PRT824_1_P48741	P48741	HSP77_HUMAN	Putative heat shock 70 kDa protein 7	spectrum sub-set protein	2	4	0
PRT824_1_Q96E39	Q96E39	RMXL1_HUMAN	RNA binding motif protein, X-linked-like-1	spectrum sub-set protein	2	6	0
PRT824_1_A5A3E0	A5A3E0	POTEF_HUMAN	POTE ankyrin domain family member F	spectrum sub-set protein	2	3	0
PRT824_1_P34931	P34931	HS71L_HUMAN	Heat shock 70 kDa protein 1-like	spectrum sub-set protein	2	4	0
PRT824_1_P49841	P49841	GSK3B_HUMAN	Glycogen synthase kinase-3 beta	spectrum sub-set protein	2	14	0
PRT824_1_Q58FF8	Q58FF8	H90B2_HUMAN	Putative heat shock protein HSP 90-beta 2	spectrum sub-set protein	2	3	0
PRT824_1_A0A0B4J2A2	A0A0B4J2A2	PAL4C_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4C	spectrum sub-set protein	1	1	0
PRT824_1_P0DN26	P0DN26	PAL4F_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4F	spectrum sub-set protein	1	1	0
PRT824_1_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	spectrum sub-set protein	1	1	0
PRT824_1_P0DN37	P0DN37	PAL4G_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4G	spectrum sub-set protein	1	1	0
PRT824_1_Q58FF6	Q58FF6	H90B4_HUMAN	Putative heat shock protein HSP 90-beta 4	spectrum sub-set protein	1	2	0
PRT824_1_O60812	O60812	HNRC1_HUMAN	Heterogeneous nuclear ribonucleoprotein C-like 1	spectrum sub-set protein	1	1	0
PRT824_1_A0A075B767	A0A075B767	PAL4H_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4H	spectrum sub-set protein	1	1	0
PRT824_1_Q562R1	Q562R1	ACTBL_HUMAN	Beta-actin-like protein 2	spectrum sub-set protein	1	2	0
PRT824_1_B7ZW38	B7ZW38	HNRC3_HUMAN	Heterogeneous nuclear ribonucleoprotein C-like 3	spectrum sub-set protein	1	1	0
PRT824_1_P0CG39	P0CG39	POTEJ_HUMAN	POTE ankyrin domain family member J	spectrum sub-set protein	1	1	0
PRT824_1_A0A075B759	A0A075B759	PAL4E_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4E	spectrum sub-set protein	1	1	0
PRT824_1_Q03252	Q03252	LMNB2_HUMAN	Lamin-B2	spectrum sub-set protein	1	2	0
PRT824_1_P0CG38	P0CG38	POTEI_HUMAN	POTE ankyrin domain family member I	spectrum sub-set protein	1	1	0
PRT824_1_Q14568	Q14568	HS902_HUMAN	Heat shock protein HSP 90-alpha A2	spectrum sub-set protein	1	1	0
PRT824_1_P67809	P67809	YBOX1_HUMAN	Y-box-binding protein 1	spectrum sub-set protein	1	1	0
PRT824_1_B2RXH8	B2RXH8	HNRC2_HUMAN	Heterogeneous nuclear ribonucleoprotein C-like 2	spectrum sub-set protein	1	1	0
PRT824_1_P55795	P55795	HNRH2_HUMAN	Heterogeneous nuclear ribonucleoprotein H2	spectrum sub-set protein	1	8	0
PRT824_1_P0DMR1	P0DMR1	HNRC4_HUMAN	Heterogeneous nuclear ribonucleoprotein C-like 4	spectrum sub-set protein	1	1	0
PRT824_1_Q58FF7	Q58FF7	H90B3_HUMAN	Putative heat shock protein HSP 90-beta-3	spectrum sub-set protein	1	2	0
PRT824_1_Q9Y536	Q9Y536	PAL4A_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4A	spectrum sub-set protein	1	1	0
PRT824_1_Q9BYX7	Q9BYX7	ACTBM_HUMAN	Putative beta-actin-like protein 3	spectrum sub-set protein	1	2	0
PRT824_1_F5H284	F5H284	PAL4D_HUMAN	Peptidyl-prolyl cis-trans isomerase A-like 4D	spectrum sub-set protein	1	1	0
